website,email,phone,contacts.vk,contacts.instagram,contacts.facebook,avatar,schedule,label,location,metroStation,category,price.title,rating,parking,equipment,novice,children,description,workTime,facilities,special
http://www.puanta.ru,ballet@puanta.ru,89663430673,https://vk.com/club159439272,,https://www.facebook.com/Puanta-1534370656677877/,https://sun9-35.userapi.com/c834400/v834400598/a7a1c/axuguRsElg0.jpg?ava=1,https://www.puanta.ru/schedule/,Занятия балетом в Москве | обучение балету и хореографии,Костомаровский пер 3 стр 3,Люблино,dance,1000,0,false,false,true,false,,,,
http://needfprint.ru,,,,,,http://needfprint.ru/uploads/sanki-kolyaska-nika-7-2-kupit.jpg,,"Юла - доска объявлений в Красноярске, бесплатные частные объявления",Костомаровский пер 3 стр 4,Люблино,dance,1000,0,false,false,true,false,,,,
http://wsdance.com,,89150566626,https://vk.com/wsdance,https://instagram.com/wsdance,https://www.facebook.com/wsdance,https://wsdance.com/bitrix/templates/wsdanc/images/logo.png https://sun1-83.userapi.com/cAPlaU_GBDLSY1AT8FiONjpygwNM_4RvRG9RZQ/LRL7McToNq4.jpg?ava=1,,Школа танцев в Москве,"1-я Тверская-Ямская улица, 8",Люблино,dance,1000,0,false,false,true,false,,,,
https://championika.ru/,pr@championika.ru,89163078910,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике","1-я Тверская-Ямская улица, 9",Люблино,sport_game,1000,0,false,false,true,false,,,,
http://athockey.ru,mail@athockey.ru,84951512152,http://vk.com/athockey,https://instagram.com/athockey.ru,https://www.facebook.com/athockey/,https://athockey.ru/wp-content/themes/wpshopbiz/images/logon.png https://sun9-70.userapi.com/c622526/v622526353/423bd/Xhnsmja2YT4.jpg?ava=1,https://athockey.ru/tsenyi/,Хоккейная школа. Тренировки по хоккею в Москве,"Кутузовский проспект, д.14 , Москва",Люблино,sport_game,1000,0,false,false,true,false,,,,
http://www.varyag-club.ru/,info@varyag-club.ru,84952361467,https://vk.com/skbivaryagclub,https://www.instagram.com/varyag_club/,https://www.facebook.com/varyagclub/,https://sun1-29.userapi.com/XaFEPHNJrw3xHxM0AhHEBRDOzbuUn4zyzWdFMg/XJKZZi_5sZw.jpg?ava=1,,Единоборства в Москве,"Хорошёвский проезд, 14",Люблино,sport_wrestling,1000,0,false,false,true,false,,,,
http://96.music.mos.ru/,uslugi@mos.ru,89165247099,,,,https://96.music.mos.ru/upload/iblock/c85/na_sayt.jpg,https://96.music.mos.ru/other/calendar-of-events/detail/1520255.html,ГБУДО г. Москвы «Детская музыкальная школа №96»,"Хорошёвский проезд, 15",Люблино,music,1000,0,false,false,true,false,,,,
http://imperialdance.ru/,,,https://vk.com/tsk_imperial,https://www.instagram.com/imperialdance.ru,,https://imperialdance.ru/wp-content/uploads/2020/01/news-326x245.jpg https://vk.com/images/community_200.png?ava=1,https://imperialdance.ru/raspisanie-krasnodar/,ImperiAL — школа танцев в Краснодаре.,"Хорошёвский проезд, 16",Люблино,dance,1000,0,false,false,true,false,,,,
http://www.ultra-fitness.ru,Rating@Mail.ru,84995004459,https://vk.com/ultra_fitness,https://www.instagram.com/ultrafitnes/,https://www.facebook.com/ultrafitness24,https://ultra-fitness.ru/wp-content/uploads/2017/07/cards_02.png https://sun9-42.userapi.com/c840332/v840332296/54443/0mzoCCL2amQ.jpg?ava=1,,Ultra-Fitness | Фитнес-клуб в Люберцах,"ул. Побратимов, 7",Люблино,sport,1000,0,false,false,true,false,,,,
http://www.ivara.ru/,dance@ivara.ru,89261857072,https://vk.com/ivara,https://www.instagram.com/ivara.studio/,https://www.facebook.com/IvaraStudio/,https://ivara.ru/images/new/news/app_big.jpg https://sun1-15.userapi.com/c841123/v841123551/1fe66/piViJR43d6o.jpg?ava=1,https://ivara.ru/zayavka-na-kursy?view=form&tmpl=schedule,"Ивара — школа парных танцев в Москве: хастл, аргентинское танго, бачата, буги-вуги, west coast swing, сальса.","Нижняя Сыромятническая улица, 11с65",Курская (линия 5),dance,1000,0,false,false,true,false,,,,
http://tabletennis.hobby.ru/,tabletennis@atemi.ru,88002009366,,,,,,Настольный теннис в России,"Нижняя Сыромятническая улица, 11с66",,sport_game,1000,0,false,false,true,false,,,,
http://vigodnee.ru/beysbolki-optom-48/,,84950054523,,https://instagram.com/vigodnee.ru,,,,Бейсболки женские и мужсике купить оптом от производителя в интернет магазине,"Нижняя Сыромятническая улица, 11с67",,dance,1000,0,false,false,true,false,,,,
http://piraniaclub.ru,piraniaclub@yandex.ru,89999999999,https://vk.com/piraniamoscow,https://www.instagram.com/piraniaclub.ru/,https://www.facebook.com/piraniaclub.ru,https://piraniaclub.ru/logo.png https://sun9-10.userapi.com/c847019/v847019572/dce46/8l4SPt20vxI.jpg?ava=1,,Тайский бокс в Москве,"улица Антонова-Овсеенко, 6с1",Выставочная,sport_wrestling,1000,0,false,false,true,false,,,,
http://moscow-show.com,support@bazaartistov.com,89219548223,https://vk.com/active_style_show,,,https://sun9-36.userapi.com/c638722/v638722296/6155/LrCLNPGWs0o.jpg?ava=1,,Active Style Dance Show | Танцевальное шоу чемпионов России,"улица Антонова-Овсеенко, 6с2",Театральная,dance,1000,0,false,false,true,false,,,,
http://www.footballmsk.ru,,84950884184,https://vk.com/footballfmsk,https://www.instagram.com/footballmskclub/,https://www.facebook.com/Footballmsk/,https://footballmsk.ru/wp-content/uploads/2019/06/stad2.jpg https://sun9-61.userapi.com/c852036/v852036142/da13e/S6ixh2pFV9A.jpg?ava=1,https://footballmsk.ru/raspisanie-trenirovok/,Детская футбольная школа для детей от 5 до 15 лет в Москве,"Отделение на Толбухина 10, к4",Театральная,sport_game,1000,0,false,false,true,false,,,,
http://www.rusathletics.ru,info@rusathletics.com,89807443318,https://vk.com/rusathleticscom,,https://www.facebook.com/RusAthletics/,https://sun9-27.userapi.com/c841524/v841524326/dc3/xjlLWi5HaGc.jpg?ava=1,http://www.rusathletics.com/sor/calendar.4573.htm,RusAthletics – Легкая атлетика России,"Отделение на Толбухина 10, к5",Театральная,sport,1000,0,false,false,true,false,,,,
http://yayadance.ru,info@yayadance.ru,89154824587,https://vk.com/balletstretchclasses,https://instagram.com/ya_ya_dance,https://www.facebook.com/balletstretchclasses,http://yayadance.ru/wp-content/themes/new-thema/images/pic-right.jpg https://sun1-23.userapi.com/RlwICS6HmP48CAhA5z3ryd1j02XyIUK_q_3XLA/YXp2AUkNpkY.jpg?ava=1,http://yayadance.ru/raspisanie-i-cena/,Школа боди балета и стретчинга обучения шпагату и растяжке,YaYaDance → Растяжка → Шпагат → Балет,Театральная,dance,1000,0,false,false,true,false,,,,
http://novikov.music.mos.ru,dmshnovikova@culture.mos.ru,84999732690,,,,,https://novikov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Г. Новикова»,,Театральная,music,1000,0,false,false,true,false,,,,
http://visions-dance.ru,visions-dance@ya.ru,89032015455,http://vk.com/visions.show,https://www.instagram.com/visions.show/,,https://sun9-8.userapi.com/c11495/g17700879/d_6f2de0e4.jpg?ava=1,,Шоу Балет,,,dance,1000,0,false,false,true,false,,,,
http://babolat.ru,babolat@babolat.ru,89162594455,https://vk.com/babolat_russia,https://www.instagram.com/nevatennis/,https://www.facebook.com/BabolatRU,https://sun9-27.userapi.com/c638219/v638219046/3c8a9/jLCtaOvuJgI.jpg?ava=1,,Теннис,Ходынский бульвар 19,ЦСКА (линия 8А),sport_game,1000,0,false,false,true,false,,,,
http://www.Judo.ru,tchistotina@judo.ru,89261539208,https://vk.com/russianjudofederation,https://www.instagram.com/rusjudoteam/,https://www.facebook.com/russianjudo/notifications/,https://sun9-46.userapi.com/c855032/v855032987/156f66/8ry_85_I7pQ.jpg?ava=1,,Федерация дзюдо России,Ходынский бульвар 20,,sport_wrestling,1000,0,false,false,true,false,,,,
http://danceschool.moscow/,,,https://vk.com/id8395679,http://instagram.com/danceschool.moscow,http://www.facebook.com/roman.samokhvalov.3,,,Школа танцев D.A.N.C.E. - Обучение Хастлу в Москве,Ходынский бульвар 21,,dance,1000,0,false,false,true,false,,,,
http://mba-mossport.ru/,mba@mossport.ru,84999000114,https://vk.com/id539294178,https://www.instagram.com/mbamossport/?igshid=68mdsehesewj,https://www.facebook.com/groups/340135659961289/,,,"Московская баскетбольная академия, Москва",Ходынский бульвар 22,,sport_game,1000,0,false,false,true,false,,,,
http://bulatgold.ru/,fightclubbulat@gmail.com,89653106134,https://vk.com/fightclubbulatgold,https://instagram.com/fight_club_bulatgold/,https://www.facebook.com/groups/fightclubbulat/,http://bulatgold.ru/wp-content/uploads/2015/11/Buakav_1.jpg https://sun9-51.userapi.com/c636728/v636728920/5a5c3/5BdpDS7Z9AM.jpg?ava=1,http://bulatgold.ru/raspisanie-zanyatij-kluba/,Тайский бокс в Москве | Клуб тайского бокса Булат Голд.,"ул. 1-я Ямская, д.8",Марьина роща,sport_wrestling,1000,0,false,false,true,false,,,,
https://sambo.sport,info@rossambo.ru,89603788733,https://vk.com/fias_official,https://www.instagram.com/sambo_fias/,https://www.facebook.com/InternationalSamboFederation,https://sun1-26.userapi.com/c857632/v857632664/1d1614/dw23POcOgFg.jpg?ava=1,,International SAMBO Federation (FIAS),"ул. 1-я Ямская, д.9",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
http://badm.pro,info@badm.pro,817993015,https://vk.com/badmpro,,http://www.facebook.com/badmPRO,https://sun9-48.userapi.com/c623900/v623900471/19614a/8l8d5DUyRaQ.jpg?ava=1,,"Клуб спортивного бадминтона ""BadmPRO""","ул. 1-я Ямская, д.10",Площадь революции,sport_game,1000,0,false,false,true,false,,,,
http://www.boxerpab.ru,info@morepages.ru,89150802830,https://vk.com/peekaboo_boxing,,,https://sun9-26.userapi.com/c630918/v630918747/3ff57/hZBhJHV85HY.jpg?ava=1,http://www.boxerpab.ru/schedule,"Секция бокса м. Бауманская, бокс клуб PEEK-A-BOO","ул. Аптекарский переулок, д.3/22",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
http://etalon.dance/,danceclub.etalon@gmail.com,89256222602,https://vk.com/danceclub_etalon,https://www.instagram.com/danceclub_etalon/,https://www.facebook.com/danceclub.etalon/,https://sun9-64.userapi.com/c638819/v638819332/4b011/yyXRotQR3K4.jpg?ava=1,https://etalon.dance/raspisanie-i-ceny/,Школа танцев Эталон,"ул. Аптекарский переулок, д.3/23",Площадь революции,dance,1000,0,false,false,true,false,,,,
http://ima-lianozovo.ru/,takeshifg@yandex.ru,84991108568,https://vk.com/ima_club_tayskiy_boks,https://www.instagram.com/demis.kiurdzhidis/,,https://sun9-19.userapi.com/c847018/v847018476/e3cb1/7m30EiGFAM8.jpg?ava=1,,"ИМА — Тайский бокс, кикбоксинг, бокс для всех! — ИМА — Тайский бокс, кикбоксинг, бокс для всех!","ул. Аптекарский переулок, д.3/24",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
http://www.tverjudo.ru,hr@infolio.ru,,https://vk.com/forward_tver,,,https://sun9-49.userapi.com/c855120/v855120147/1c63a9/aUt796ec2aE.jpg?ava=1,,"ТРОО Дзюдо - Дзюдо, Тверь","пр-кт Калинина, дом 15, стр.1 ",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
https://educhess.ru,hr@educhess.ru,89259091271,https://vk.com/educhess,https://www.instagram.com/educhess.ru/,https://www.facebook.com/educhess.school/,https://educhess.ru/images/i/index/chess-for-groups.jpg https://sun9-42.userapi.com/c857536/v857536983/b0be1/xmby0PcpjlI.jpg?ava=1,,«EduChess» – школа шахмат для детей и взрослых.,"пр-кт Калинина, дом 15, стр.1 ",Площадь революции,sport_game,1000,0,false,false,true,false,,,,
http://PLANETJUDO.RU,buhtiarov.boris@yandex.ru,89166087223,,,https://www.facebook.com/planetjudoru/,,,Общество изучения боевых искусств Планета Дзюдо,"пр-кт Калинина, дом 15, стр.1 ",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
http://pvl12.chat.ru,pvl12@inbox.ru,84956402436,,,,,,"Пуля Чайкина латунная охотничья. 12 калибр, 16 калибр, 20 калибр, 410 калибр.","пр-кт Калинина, дом 15, стр.1 ",Площадь революции,other,1000,0,false,false,true,false,,,,
http://www.dynamo-bandy.ru,support@rusbandy.ru,89160659666,,,,,,«Клуб по хоккею с мячом «Динамо»,"пр-кт Калинина, дом 15, стр.1 ",Площадь революции,sport_game,1000,0,false,false,true,false,,,,
http://kungfu-laos.ru,info@kungfu-laos.ru,89164708709,https://vk.com/northbuddhatemple,,https://www.facebook.com/kpv.otsn?fref=ts,http://kungfu-laos.ru/uploads/posts/2010-09/thumbs/1285578082_img_9228-k.jpg https://sun9-50.userapi.com/c322221/v322221892/51cf/85EYC0COuLM.jpg?ava=1,http://kungfu-laos.ru/zanyatiya/raspisanie/,Обучение боевым искусствам,"деревня Рекино-Кресты, 68",Площадь революции,sport_wrestling,1000,0,false,false,true,false,,,,
https://terball.ru/volleyball,inbox@terball.ru,84950551981,https://vk.com/terball,https://www.instagram.com/terball.ru/,https://www.facebook.com/terball.ru,https://terball.ru/sites/default/files/styles/image-400/public/gallery/img_6331_0.jpg?itok=HCnMMoMH https://sun9-61.userapi.com/c840439/v840439751/6b3c6/S-moU0IWj14.jpg?ava=1,https://terball.ru/calendar,Волейбол,"Москва, ул. Шарикоподшипниковская, 13 стр. 24",Дубровка,sport_game,1000,0,false,false,true,false,,,,
http://laplageclub.ru,,89653016061,https://vk.com/laplage_club,https://www.instagram.com/plage.su/,,https://sun9-50.userapi.com/c847120/v847120930/134276/bQ-STjG-3Q8.jpg?ava=1,,La Plage Club - Пляжный волейбол и теннис в Москве круглый год,Электролитный проезд 3стр2,,sport_game,1000,0,false,false,true,false,,,,
http://Chess-News.ru,info@chess-news.ru,,,,,,,Новости шахмат,Электролитный проезд 3стр3,,sport_game,1000,0,false,false,true,false,,,,
http://chesnokov.music.mos.ru/,chesnokovschool@mail.ru,88007070053,,,,,https://chesnokov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени П.Г. Чеснокова»,Электролитный проезд 3стр4,,music,1000,0,false,false,true,false,,,,
http://ivara.ru,dance@ivara.ru,89963490100,https://vk.com/ivara,https://www.instagram.com/ivara.studio/,https://www.facebook.com/IvaraStudio/,https://ivara.ru/images/new/news/app_big.jpg https://sun1-15.userapi.com/c841123/v841123551/1fe66/piViJR43d6o.jpg?ava=1,https://ivara.ru/raspisanie-zanyatiy/schedule/1566-intensiv-bachata-za-2-mesyatsa-2020-03-29.html,"Ивара — школа парных танцев в Москве: хастл, аргентинское танго, бачата, буги-вуги, west coast swing, сальса.","Нижняя Сыромятническая улица, 11с65",Курская (линия 5),dance,1000,0,false,false,true,false,,,,
http://sch2101.mskobr.ru/,art@sch2101.ru,84997929505,,,,,https://sch2101.mskobr.ru/dopolnitel_noe_obrazovanie/raspisanie-zanyatiy,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2101""","Нижняя Сыромятническая улица, 11с66",,other,1000,0,false,false,true,false,,,,
http://www.golos-zemli.com,info.goloszemli@gmail.com,,https://vk.com/golos_zemli,https://www.instagram.com/golos_zemli/,https://www.facebook.com/profile.php?id=100009107928779,"https://static.wixstatic.com/media/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg/v1/fill/w_658,h_439,al_c,q_80,usm_0.66_1.00_0.01,blur_2/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg https://sun9-3.userapi.com/c206716/v206716822/ca76a/ouBbcMIXqaU.jpg?ava=1",https://www.golos-zemli.com/raspisanie-uroki-vokala,Уроки вокала в Москве Голос Земли Музыкальная школа нового поколения,"ул.Старая Басманная, д.36/2",Бауманская,music,1000,0,false,false,true,true,,,,
http://www.at-dance.ru,at-dance@ya.ru,88007000608,http://vk.com/atdance,https://www.instagram.com/atdance.ru/,https://www.facebook.com/atdanceschool,http://at-dance.ru/wp-content/uploads/2015/09/main.jpg https://sun9-50.userapi.com/c639921/v639921652/52516/OcPeGsLhDN0.jpg?ava=1,http://at-dance.ru/raspisanie/,"рок-н-ролл, хастл, твист","ул.Старая Басманная, д.36/3",Бауманская,music,1000,0,false,false,true,true,,,,
http://colibridance.ru,info@colibridance.ru,84993500717,,,,,,"Танцевальное шоу Колибри - Заказать шоу балет в Москве на свадьбу, корпоратив, юбилей день рождения",,Бауманская,dance,1000,0,false,false,true,true,,,,
http://www.zaleevteam.ru,info1@zaleevteam.ru,89619999393,,https://www.instagram.com/zaleevteam/,https://www.facebook.com/zaleevteam,,,"Клуб смешанных единоборств, ММА, bjj, боевое самбо, грэпплинг",,Бауманская,sport_wrestling,1000,0,false,false,false,true,,,,
http://shino-box.ru/,info@shino-box.ru,84997034995,,https://www.instagram.com/shinoboxru/?hl=ru,https://ru-ru.facebook.com/shinoboxru,,,Шино-Бокс на Магистральной - шиномонтаж и хранение шин,,,other,1000,0,false,false,false,true,,,,
https://footballlab.ru/,info@footballlab.ru,84994991425,https://vk.com/footballlab_ru,https://www.instagram.com/footballlab.ru/,,https://sun9-56.userapi.com/c844520/v844520959/122d57/Sp6RB9E-OTE.jpg?ava=1,,Детская футбольная школа Football Lab г. Москва,"Москва, ул Складочная, 1с53",Савёловская (линия 9),sport_game,1000,0,false,false,false,true,,,,
https://vk.me/club181726684,,,https://vk.com/club181726684,,,https://sun1-19.userapi.com/cmoSnhtSwmeoN4og2n49QrQlS6wT6g5CygHsmA/95TveTiOu_0.jpg?ava=1,,Написать сообщение «Бесплатные Прогнозы Ставки Теннис Футбол»,"Москва, ул Складочная, 1с54",,other,1000,0,false,false,false,true,,,,
https://www.nashaigra.ru/,info@nashaigra.ru,88005006338,https://vk.com/nashaigramoscow,https://www.instagram.com/nasha_igra/,https://www.facebook.com/nashaigra.ru/,https://www.nashaigra.ru/upload/iblock/cc5/cc5c2b4d469cb9c102a252f5b407ca44.jpeg https://sun1-99.userapi.com/ALlH73Pal6FtWlDBSiif8ffV-yw1HbFWGkp9mg/SzoA7vzPou0.jpg?ava=1,https://www.nashaigra.ru/programma-loyalnosti/spetstseny/,Хоккейная экипировка с доставкой в интернет магазине Наша Игра,"ул. Мневники, 10 корпус 1, Москва, Россия, 123308",Хорошёво (МЦК),sport_game,1000,0,false,false,false,true,,,,
http://проф-бокс.рф,reception@rusboxing.ru,84951331706,https://vk.com/mosbox,https://www.instagram.com/boxing_people/,https://www.facebook.com/profile.php?id=100012383079995,https://sun9-37.userapi.com/c855036/v855036440/2954b/8s20zRuCQgc.jpg?ava=1,,Бокс в Москве: Занятия боксом для взрослых и детей в Московской школе бокса,"5-й Новоподмосковный переулок, 6",Войковская,sport_wrestling,1000,0,false,false,false,true,,,,
http://www.urokirisovaniya.ru/,estet-art@bk.ru,84993917522,,,,,,"Уроки рисования для взрослых, курсы для начинающих","5-й Новоподмосковный переулок, 7",,art,1000,0,false,false,false,true,,,,
https://artkatura.wixsite.com/spontannoe1,,,https://vk.com/event181350100?w=wall-181350100_20,https://www.instagram.com/art_katura/,https://www.facebook.com/ekaterina.polyashova,,,Курс спонтанного рисования,"5-й Новоподмосковный переулок, 8",,art,200,0,false,false,false,true,,,,
http://WRESTRUS.RU,teheran@dks.ru,84957254741,http://vk.com/wrestrus_ru,http://instagram.com/wrestrus_ru,http://www.facebook.com/#!/pages/%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9-%D0%B1%D0%BE%D1%80%D1%8C%D0%B1%D1%8B-%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8/157559734312018,https://sun1-20.userapi.com/c837222/v837222940/16fa0/CBue0atCQYo.jpg?ava=1,http://WRESTRUS.RU/judges/calendar,Федерация спортивной борьбы России,"5-й Новоподмосковный переулок, 9",,sport_wrestling,200,0,false,false,false,true,,,,
http://www.perun-pro.ru,perun-pro@mail.ru,84951525272,http://vk.com/perunfightclub,https://instagram.com/perunclub/,,https://sun9-16.userapi.com/c840325/v840325489/6dc93/u7jhp93_zhA.jpg?ava=1,http://perun-pro.ru/raspisanie-trenirovok-centr-edinoborstv-perun.html,"Центр единоборств в Москве ""Перунъ""","улица Свободы, 89к5",Планерная,sport_wrestling,200,0,false,true,false,true,,,,
http://www.agata1991.ru,agata1991@list.ru,88126007733,,,http://facebook.com/,http://agata1991.ru/thumb/2/a3fPsq-_jxYlie6ql2z1fQ/r/d/perya7_0.jpg,,"Заказать шоу балет, танцевальное шоу - танцовщицы на праздник в шоу балет Агата г. Москва","улица Свободы, 89к6",Охотный ряд,dance,200,0,false,true,false,true,,,,
http://championika.ru,pr@championika.ru,89255734445,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике","улица Свободы, 89к7",Охотный ряд,sport_game,200,0,false,true,false,true,,,,
http://amfr.ru/league/stud-league/,comdep@amfr.ru,88002005434,https://vk.com/amfr_official,https://www.instagram.com/amfr_official/,http://www.facebook.com/AMFRofficial,http://amfr.ru/local/templates/common/images/logo.png,http://amfr.ru/league/stud-league/calendar/,Ассоциация мини-футбола России,"улица Свободы, 89к8",Охотный ряд,sport_game,200,0,false,true,false,true,,,,
http://SAMBO.RU,info@studsport.ru,84957254683,https://vk.com/sambo_federation,https://www.instagram.com/sambo.federation/,https://www.facebook.com/sambo.federation/,https://sun9-72.userapi.com/c858216/v858216003/1a97b5/n1vlmSuqUus.jpg?ava=1,,Всероссийская федерация самбо,"Лужнецкая наб., 8",Охотный ряд,sport_wrestling,200,0,false,true,false,true,,,,
http://www.rugby-tushino.ru/,rugby_tushino@mail.ru,84959480058,,,,,,ГБУ «СШОР № 103 «Южное Тушино» Москомспорта,"Лужнецкая наб., 9",Охотный ряд,sport,200,0,false,true,false,true,,,,
http://showtimedancer.ru,rf-dance@mail.ru,89169973680,http://vk.com/sagalovadanceschool,http://instagram.com/Sagalova_dance_school,,https://sun9-19.userapi.com/c619117/v619117725/2c47/G2KGUxlPzxo.jpg?ava=1,http://www.showtimedancer.ru/raspisanie/,Школа танцев в Москве | студия современного танца Дарьи Сагаловой,"ул.Шарикоподшипниковская,38стр1",Охотный ряд,dance,200,0,false,true,false,true,,,,
http://PlayBasket.ru,info@playbasket.ru,89856003127,https://vk.com/playbasketru,https://www.instagram.com/playbasket.ru/,https://www.facebook.com/playbasket.ru/,https://sun9-65.userapi.com/c845523/v845523801/1eb276/qZ12xPPL9LE.jpg?ava=1,,Любительский баскетбол в Москве. Где поиграть в баскетбол в Москве,"ул.Шарикоподшипниковская,38стр2",,sport_game,200,0,false,true,false,true,,,,
https://terball.ru/badminton,inbox@terball.ru,84950551981,https://vk.com/terball,https://www.instagram.com/terball.ru/,https://www.facebook.com/terball.ru,https://terball.ru/sites/default/files/styles/image-400/public/gallery/img_8068.jpg?itok=JdQQ-IsE,https://terball.ru/calendar,Бадминтон,"Москва, ул. Шарикоподшипниковская, 13 стр. 24",Дубровка,sport_game,200,0,false,true,false,true,,,,
https://www.lazuritrgs.com/,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,89017917927,,,,"https://static.wixstatic.com/media/c570aa_e7f182a031bb4fd9807f45eff598cd08%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/c570aa_e7f182a031bb4fd9807f45eff598cd08%7Emv2.jpg",,Художественная гимнастика,"Москва, ул. Шарикоподшипниковская, 13 стр. 25",Дубровка,sport,200,0,false,true,false,true,,,,
http://www.waterpolonline.ru/,--Rating@Mail.ru,,,,,,,Водное поло,"Москва, ул. Шарикоподшипниковская, 13 стр. 26",Дубровка,sport_water,200,0,false,true,false,true,,,,
http://podkatki.ru,admin@hello-site.ru,89152316463,https://vk.com/podkatki_hockey,https://instagram.com/podkatki.ru?igshid=1by49wnp0njw,https://www.facebook.com/podkatki/,https://sun9-43.userapi.com/c638516/v638516558/442d/U6qnZmDl9q8.jpg?ava=1,,Тренировки по хоккею / Хоккейные подкатки / Занятия вне льда Москва,Тренировки по хоккею.Подкатки.(podkatki.ru),Дубровка,sport_game,200,0,false,true,false,true,,,,
http://footorg.ru,4you@dusof.ru,89015784804,https://vk.com/footorg.section,https://www.instagram.com/ofp.deti/,,https://sun9-61.userapi.com/c845421/v845421603/187a4a/3tfkKmgli7I.jpg?ava=1,,Организация футбола,"улица Каховка, 20А",Новые Черёмушки,sport_game,200,0,false,true,false,true,,,,
http://www.school-boxing.ru/,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,89269333844,,https://www.instagram.com/schoolboxing/,,"https://static.wixstatic.com/media/64bdb6_4894487b115b48bfac15ced41161ef2d~mv2_d_5120_2880_s_4_2.jpg/v1/fill/w_5120,h_2880,al_c/64bdb6_4894487b115b48bfac15ced41161ef2d~mv2_d_5120_2880_s_4_2.jpg",https://www.school-boxing.ru/raspisanie,Школа бокса Александра Кузнецова,"улица Каховка, 20А",Новые Черёмушки,sport_wrestling,200,0,false,true,false,true,,,,
http://www.deafsportmos.ru/,depsport@mos.ru,89251494048,,https://www.instagram.com/fedsportdeafmos/,https://www.facebook.com/fedsportdeafmos,,,Федерация спорта глухих города Москвы,"улица Каховка, 20А",Новые Черёмушки,sport,200,0,false,true,false,true,,,,
http://www.dms8.ru/,allegro@comail.ru,,https://vk.com/dms8ostrovsky,,https://www.facebook.com/dms8ostrovsky/,"https://static.wixstatic.com/media/49ffce_a6189e706b654d87859a09850c20a3f2.png/v1/fill/w_317,h_324,al_c/49ffce_a6189e706b654d87859a09850c20a3f2.png https://sun9-16.userapi.com/c637827/v637827412/9cea/UqdKGLJOR9Y.jpg?ava=1",,Детская музыкальная школа | ДМШ 8 имени Аркадия Островского,"Ленинский проспект, 45",Ленинский проспект,music,200,0,false,true,false,true,,,,
http://mazaica.ru/spontannoe/,katura555@yandex.ru,,https://vk.com/event181350100,https://www.instagram.com/tv/Bx-L4UnhviS/,,http://mazaica.ru/wp-content/uploads/2019/04/53752132_1217620061720689_258415885708951552_n-1200x847.jpg,,Спонтанное рисование,"Ленинский проспект, 46",Ленинский проспект,art,200,0,false,true,false,true,,,,
http://www.schelkunchik.ru,post@schelkunchik.ru,84991350879,http://vk.com/httpwww.schelkunchik.ru32,,https://www.facebook.com/groups/schelkunchik32/,https://schelkunchik.ru/images/stories/sk_b5_2020_2.jpg https://sun1-15.userapi.com/eMIrBoFRs5Hf456veckpLD7wM2Hyj5VyG1J8_Q/iHSCyQrE58M.jpg?ava=1,https://schelkunchik.ru/section/raspisanie.html,Щелкунчик Школа балета,"Ленинский проспект, 47",Ленинский проспект,dance,200,0,false,true,false,true,,,,
http://vldinamo.ru/,info@vcdynamo.ru,84955346153,https://vk.com/vldinamo,https://www.instagram.com/vldinamo/,https://www.facebook.com/vldinamo,https://sun9-48.userapi.com/c857120/v857120432/13dcdc/9dSLzubjVEk.jpg?ava=1,http://vldinamo.ru/calendar/,Женский волейбольный клуб «Динамо» (Москва).,"ул. Садовническая, д. 24, строение 6",Новокузнецкая,sport_game,200,0,false,true,false,false,,,,
